Tokenized,Truth
"['judge', 'tells', 'stein', 'your', 'moneys', 'no', 'good', 'here', 'during', 'bribe', 'for', 'a', 'recount', 'madison', 'wis', 'it', 'looks', 'as', 'if', 'green', 'party', 'candidate', 'and', 'former', 'stripper', 'jill', 'franken', 'stein', 'knows', 'no', 'limits', 'when', 'it', 'comes', 'to', 'recounting', 'votes', 'according', 'to', 'dane', 'county', 'circuit', 'judge', 'valerie', 'baileyrihn', 'stein', 'who', 'has', 'been', 'a', 'regular', 'legal', 'busy', 'body', 'lately', 'asked', 'to', 'approach', 'the', 'bench', 'and', 'the', 'motion', 'was', 'sustained', 'she', 'went', 'up', 'to', 'the', 'judge', 'and', 'whispered', 'that', 'she', 'had', '35', 'million', 'dollars', 'in', 'a', 'briefcase', 'in', 'her', 'car', 'directly', 'from', 'hilary', 'clinton', 'adding', 'if', 'they', 'can', 'recount', 'the', 'votes', 'then', 'the', 'judge', 'could', 'be', 'recounting', 'her', 'money', 'the', 'judge', 'was', 'not', 'amused', 'and', 'ordered', 'the', 'bailiff', 'to', 'arrest', 'ms', 'stein', 'and', 'then', 'ruled', 'that', 'there', 'would', 'be', 'no', 'recount', 'stein', 'was', 'led', 'out', 'of', 'the', 'courtroom', 'crying', 'and', 'in', 'cuffs', 'judge', 'baileyrihn', 'then', 'proceeded', 'to', 'explain', 'to', 'the', 'courtroom', 'about', 'pizzagate', 'and', 'how', 'she', 'believed', 'hilary', 'clinton', 'was', 'a', 'possible', 'pedophile', 'and', 'a', 'reptilian', 'shape', 'shifter', 'citing', 'david', 'ickes', 'work', 'and', 'the', 'many', 'youtube', 'videos', 'on', 'the', 'subject', 'and', 'would', 'never', 'get', 'a', 'recount', 'in', 'her', 'jurisdiction', 'as', 'long', 'as', 'she', 'sat', 'on', 'the', 'bench', 'ms', 'clinton', 'could', 'not', 'be', 'reached', 'for', 'comment', 'bailyrihn', 'told', 'us', 'that', 'there', 'was', 'most', 'likely', 'fraud', 'in', 'the', 'election', 'and', 'count', 'but', 'since', 'both', 'sides', 'do', 'it', 'it', 'works', 'out', 'to', 'be', 'mostly', 'fair', 'in', 'the', 'end', 'she', 'then', 'called', 'a', 'recess', 'and', 'had', 'steins', 'car', 'towed', 'to', 'her', 'house', 'for', 'a', 'private', 'investigation']",0
"['hillary', 'clinton', 'heads', 'wisconsin', 'recount', 'formerly', 'pushed', 'by', 'jill', 'stein', 'washington', 'nearly', 'two', 'weeks', 'after', 'election', 'day', 'hillary', 'clintons', 'campaign', 'said', 'on', 'saturday', 'that', 'it', 'would', 'be', 'participating', 'in', 'a', 'recount', 'process', 'in', 'which', 'hillary', 'clinton', 'will', 'be', 'overseer', 'in', 'wisconsin', 'which', 'was', 'originally', 'incited', 'by', 'the', 'thirdparty', 'candidate', 'jill', 'stein', 'and', 'would', 'join', 'any', 'potential', 'recounts', 'in', 'two', 'other', 'closely', 'contested', 'states', 'pennsylvania', 'and', 'michigan', 'will', 'be', 'the', 'main', 'focus', 'of', 'hillary', 'clintons', 'vote', 'recount', 'the', 'clinton', 'campaign', 'holds', 'out', 'with', 'much', 'hope', 'of', 'success', 'in', 'all', 'of', 'the', 'three', 'states', 'in', 'hopes', 'of', 'stopping', 'presidentelect', 'trump', 'from', 'taking', 'office', 'hillary', 'clinton', 'claims', 'that', 'there', 'is', 'actionable', 'evidence', 'of', 'vote', 'hacking', 'that', 'might', 'have', 'tainted', 'the', 'results', 'or', 'otherwise', 'provided', 'new', 'grounds', 'for', 'challenging', 'donald', 'trumps', 'victory', 'hillary', 'clinton', 'also', 'stated', 'that', 'it', 'is', 'clear', 'that', 'trump', 'and', 'putin', 'have', 'been', 'working', 'together', 'from', 'the', 'onset', 'of', 'the', 'trump', 'campaign']",0
"['why', 'the', 'green', 'party', 'candidate', 'jill', 'stein', 'wants', 'trump', 'more', 'than', 'clinton', 'in', 'the', 'white', 'house', 'the', 'presidential', 'candidate', 'for', 'the', 'green', 'party', 'jill', 'stein', 'says', 'she', 'is', 'in', 'love', 'with', 'donald', 'trump', 'stein', 'told', 'abc', 'news', 'political', 'director', 'rick', 'klein', 'and', 'deputy', 'political', 'director', 'shushannah', 'walshe', 'on', 'this', 'weekspowerhouse', 'politics', 'podcast', 'i', 'have', 'deep', 'feelings', 'for', 'donald', 'trump', 'and', 'am', 'tired', 'of', 'hiding', 'the', 'love', 'that', 'i', 'have', 'for', 'the', 'man', 'she', 'went', 'on', 'to', 'say', 'that', 'she', 'met', 'him', 'in', 'person', 'several', 'years', 'ago', 'and', 'wanted', 'to', 'have', 'a', 'true', 'love', 'affair', 'with', 'him', 'but', 'was', 'unable', 'convince', 'him', 'that', 'she', 'was', 'the', 'right', 'woman', 'for', 'him']",0
"['trumps', 'gatekeeper', 'holds', 'the', 'door', 'trump', 'republican', 'businessman', 'and', 'now', 'president', 'has', 'made', 'many', 'remarks', 'about', 'loyalty', 'over', 'the', 'campaign', 'and', 'has', 'often', 'broadsided', 'republicans', 'who', 'he', 'deemed', 'hisloyal', 'ms', 'graff', 'whose', 'office', 'is', 'in', 'trump', 'tower', 'and', 'is', 'regarded', 'as', 'a', 'major', 'white', 'house', 'figure', 'has', 'a', 'direct', 'line', 'to', 'the', 'president', 'white', 'house', 'officials', 'remark', 'she', 'often', 'calls', 'him', 'late', 'at', 'night', 'with', 'her', 'queens', 'accent', 'and', 'calls', 'him', 'mr', 't', 'a', 'nickname', 'he', 'allegedly', 'loves', 'certain', 'white', 'house', 'officials', 'have', 'believed', 'that', 'graff', '64', 'has', 'a', 'more', 'than', 'platonic', 'relationship', 'with', 'the', 'president', 'and', 'notes', 'the', 'late', 'night', 'calls', 'are', 'sometimes', 'inappropriate', 'ms', 'graff', 'declined', 'to', 'comment']",0
"['rhona', 'graff', 'trumps', 'gatekeeper', 'rhona', 'graff', 'longtime', 'trump', 'associate', 'and', 'friend', 'has', 'a', 'direct', 'line', 'to', 'the', 'white', 'house', 'rhona', 'has', 'been', 'offering', 'her', 'quiet', 'advice', 'and', 'calendar', 'suggestions', 'to', 'trump', 'for', 'decades', 'and', 'despite', 'him', 'being', 'president', 'this', 'seems', 'unlikely', 'to', 'stop', 'this', 'revelation', 'has', 'led', 'many', 'powerful', 'new', 'york', 'business', 'folks', 'to', 'befriend', 'rhona', 'likely', 'with', 'the', 'intention', 'of', 'utilizing', 'her', 'connections', 'ken', 'langone', 'investor', 'recently', 'commented', 'rhona', 'is', 'a', 'wonderful', 'woman', 'but', 'more', 'importantly', 'she', 'is', 'a', 'woman', 'with', 'wonderful', 'connections', 'to', 'the', 'white', 'house']",0
"['homeland', 'security', 'goes', 'on', 'strike', 'washington', 'cnnpresident', 'donald', 'trump', 'posted', 'on', 'twitter', 'that', 'all', 'of', 'the', 'homeland', 'security', 'officers', 'must', 'go', 'on', 'strike', 'immediately', 'the', 'department', 'of', 'homeland', 'security', 'quickly', 'announced', 'that', 'the', 'president', 'is', 'ultimately', 'in', 'charge', 'of', 'the', 'countries', 'safety', 'and', 'that', 'they', 'would', 'comply', 'with', 'the', 'surprising', 'order', 'the', 'travel', 'ban', 'has', 'been', 'lifted', 'and', 'therefore', 'is', 'a', 'good', 'time', 'for', 'all', 'to', 'travel', 'the', 'justice', 'department', 'is', 'responding', 'via', 'twitter', 'tweeting', 'although', 'it', 'can', 'not', 'agree', 'with', 'the', 'order', 'they', 'will', 'take', 'their', 'time', 'filing', 'an', 'emergency', 'order', 'against', 'the', 'president', 'because', 'its', 'almost', 'april', '1st']",0
"['meet', 'james', 'robart', 'the', 'judge', 'who', 'approved', 'trumps', 'immigration', 'ban', 'president', 'trumps', 'immigration', 'ban', 'got', 'a', 'major', 'push', 'today', 'with', 'its', 'approval', 'from', 'federal', 'judge', 'james', 'robart', 'robart', 'spent', '30', 'years', 'in', 'a', 'lucrative', 'private', 'practice', 'before', 'taking', 'the', 'bench', 'in', 'similar', 'fashion', 'to', 'his', 'predecessor', 'barack', 'obama', 'trump', 'invited', 'robart', 'to', 'the', 'white', 'house', 'for', 'a', 'beer', 'saying', 'im', 'just', 'trying', 'to', 'do', 'the', 'right', 'thing', 'to', 'make', 'this', 'country', 'great', 'again', 'and', 'mr', 'robart', 'just', 'became', 'a', 'key', 'part', 'of', 'that', 'process', 'with', 'his', 'actions', 'today', 'robart', 'was', 'appointed', 'in', '2004', 'by', 'president', 'george', 'w', 'bush', 'and', 'confirmed', 'unanimously', 'by', 'the', 'us', 'senate']",0
"['trumps', 'travel', 'ban', 'still', 'out', 'of', 'favor', 'with', 'court', 'a', 'federal', 'appellate', 'court', 'on', 'thursday', 'refused', 'to', 'reinstate', 'trumps', 'travel', 'ban', 'the', 'court', 'noted', 'little', 'precedent', 'for', 'such', 'a', 'ban', 'while', 'the', 'white', 'house', 'lawyers', 'present', 'argued', 'that', 'the', 'japanese', 'internment', 'during', 'world', 'war', 'ii', 'sets', 'a', 'legal', 'precedent', 'the', 'ban', 'which', 'would', 'ban', 'travelers', 'from', 'seven', 'majoritymuslim', 'nations', 'leaves', 'out', 'key', 'muslim', 'nations', 'with', 'deeper', 'ties', 'to', 'president', 'trump']",0
"['h1b', 'youre', 'fired', 'keeping', 'with', 'campaign', 'promises', 'on', 'immigration', 'donald', 'trump', 'republican', 'businessman', 'and', 'now', 'president', 'has', 'told', 'silicon', 'valley', 'the', 'h1b', 'is', 'going', 'away', 'it', 'just', 'is', 'its', 'not', 'good', 'for', 'america', 'its', 'not', 'good', 'for', 'americans', 'there', 'are', 'too', 'many', 'americans', 'looking', 'for', 'jobs', 'for', 'us', 'to', 'let', 'you', 'hire', 'just', 'anyone', 'from', 'abroad', 'silicon', 'valley', 'was', 'not', 'pleased', 'particularly', 'on', 'top', 'of', 'the', 'contentious', 'travel', 'ban', 'which', 'has', 'caused', 'many', 'of', 'the', 'largest', 'tech', 'firms', 'employees', 'to', 'be', 'stranded', 'outside', 'of', 'the', 'us', 'while', 'traveling', 'abroad', 'trump', 'true', 'to', 'form', 'has', 'been', 'unapologetic', 'and', 'notes', 'that', 'america', 'comes', 'first']",0
"['us', 'travel', 'industry', 'looks', 'at', 'new', 'opportunities', 'under', 'trump', 'the', 'us', 'travel', 'association', 'like', 'may', 'other', 'washington', 'lobby', 'groups', 'was', 'apprehensive', 'after', 'the', 'presidential', 'election', 'last', 'november', 'we', 'are', 'encouraged', 'that', 'mr', 'trumps', 'extensive', 'business', 'and', 'hospitality', 'background', 'should', 'favor', 'our', 'industry', 'but', 'fears', 'of', 'terrorism', 'and', 'increased', 'security', 'at', 'borders', 'have', 'tempered', 'our', 'optimism', 'said', 'roger', 'dow', 'the', 'ustas', 'chief', 'executive', 'officer', 'but', 'a', 'steady', 'drumbeat', 'of', 'favorable', 'conditions', 'and', 'increased', 'sales', 'seemed', 'likely', 'to', 'boost', 'americas', '250', 'billion', 'travel', 'industry', 'and', 'its', 'roughly', '15', 'million', 'us', 'employees']",0
"['the', 'us', 'supreme', 'court', 'has', 'done', 'the', 'unthinkable', 'on', 'monday', 'the', '25th', 'of', 'march', '2017', 'the', 'lowest', 'court', 'in', 'the', 'land', 'passed', 'new', 'laws', 'that', 'disregarded', 'human', 'life', 'in', 'its', 'decision', 'the', 'court', 'said', 'all', 'inmates', 'awaiting', 'execution', 'on', 'death', 'row', 'must', 'be', 'put', 'to', 'death', 'immediately', 'before', 'it', 'is', 'found', 'how', 'many', 'innocent', 'people', 'are', 'released', 'from', 'further', 'forensic', 'techniques', 'like', 'dna', 'are', 'used', 'for', 'appeal', 'cases', 'justice', 'ruth', 'ginsburg', 'in', 'an', 'interview', 'said', 'it', 'is', 'time', 'to', 'stop', 'supporting', 'people', 'for', 'their', 'entire', 'lives', 'only', 'to', 'have', 'them', 'released', 'with', 'no', 'job', 'skills', 'or', 'education', 'back', 'into', 'an', 'economy', 'that', 'no', 'longer', 'wants', 'to', 'support', 'them']",0
"['federal', 'judge', 'sends', 'trump', 'to', 'the', 'corner', 'cnntwo', 'federal', 'judges', 'in', 'virginia', 'went', 'against', 'common', 'sense', 'and', 'in', 'favor', 'of', 'the', 'punishment', 'of', 'children', 'he', 'decided', 'that', 'president', 'trump', 'needs', 'to', 'put', 'his', 'nose', 'in', 'the', 'corner', 'for', 'awhile', 'the', 'muslim', 'community', 'is', 'thrilled', 'with', 'the', 'decision', 'and', 'says', 'that', 'more', 'judges', 'need', 'to', 'use', 'their', 'heart', 'to', 'make', 'difficult', 'decisions', 'the', 'virginiabased', 'us', 'district', 'judge', 'anthony', 'trenga', 'expressed', 'that', 'he', 'would', 'also', 'put', 'his', 'nose', 'in', 'the', 'corner', 'and', 'put', 'himself', 'in', 'a', 'timeout', 'in', 'order', 'to', 'support', 'his', 'president']",0
"['white', 'nationalist', 'sympathizer', 'friedman', 'confirmed', 'as', 'us', 'ambassador', 'to', 'israel', 'president', 'donald', 'trumps', 'choice', 'for', 'ambassador', 'to', 'israel', 'david', 'friedman', 'was', 'confirmed', 'by', 'the', 'senate', 'on', 'thursday', 'overcoming', 'strong', 'opposition', 'from', 'democrats', 'inspite', 'of', 'friedmans', 'ties', 'to', 'white', 'nationalism', 'friedman', 'was', 'approved', '5246', 'in', 'a', 'roll', 'call', 'vote', 'an', 'unusual', 'step', 'us', 'ambassadors', 'to', 'israel', 'a', 'country', 'that', 'has', 'long', 'enjoyed', 'strong', 'bipartisan', 'support', 'in', 'congress', 'have', 'traditionally', 'been', 'approved', 'by', 'voice', 'vote', 'or', 'through', 'unanimous', 'consent', 'friedman', 'has', 'no', 'diplomatic', 'experience', 'was', 'previously', 'trumps', 'bankruptcy', 'lawyer', 'in', 'the', 'past', 'hes', 'downplayed', 'his', 'involvement', 'with', 'white', 'nationalist', 'groups']",0
"['biden', 'trump', 'was', 'wiretapped', 'but', 'not', 'by', 'us', 'joe', 'biden', 'said', 'president', 'donald', 'trump', 'was', 'indeed', 'wiretapped', 'but', 'not', 'by', 'the', 'us', 'he', 'offered', 'evidence', 'prepared', 'by', 'the', 'department', 'of', 'justice', 'that', 'in', 'fact', 'obama', 'did', 'not', 'order', 'a', 'wiretap', 'of', 'trump', 'tower', 'but', 'did', 'find', 'evidence', 'of', 'russian', 'technology', 'left', 'behind', 'at', 'the', 'utility', 'closet', 'near', 'the', 'basement', 'of', 'trump', 'tower', 'the', 'former', 'vice', 'president', 'said', 'given', 'the', 'strength', 'of', 'this', 'physical', 'evidence', 'president', 'trump', 'was', 'vindicated', 'in', 'his', 'claims', 'of', 'being', 'wiretapped', 'but', 'probably', 'not', 'in', 'the', 'way', 'he', 'wanted', 'obama', 'via', 'a', 'spokesperson', 'denied', 'that', 'he', 'wiretapped', 'trump', 'tower', 'after', 'the', 'current', 'president', 'tweeted', 'the', 'accusation', 'fbi', 'director', 'james', 'comey', 'this', 'week', 'also', 'testified', 'that', 'theres', 'no', 'evidence', 'the', 'obama', 'administration', 'surveilled', 'trump', 'during', 'the', 'leadup', 'to', 'the', '2016', 'election', 'but', 'did', 'acknowledge', 'the', 'existence', 'of', 'a', 'possible', 'russian', 'device', 'planted', 'in', 'the', 'basement', 'of', 'trump', 'tower']",0
"['poll', 'trumps', 'approval', 'rating', 'soars', 'president', 'donald', 'trumps', 'approval', 'rating', 'has', 'soared', 'to', 'a', 'new', 'high', 'of', '83', 'percent', 'in', 'the', 'quinnipiac', 'university', 'poll', 'a', 'majority', 'of', 'american', 'voters', 'surveyed', 'by', 'quinnipiac', 'between', 'march', '16', 'and', '21', '79', 'percent', 'said', 'they', 'approve', 'of', 'the', 'presidents', 'job', 'performance', 'quinnipiacs', 'last', 'survey', 'on', 'march', '7', 'had', 'trumps', 'standing', 'at', 'an', 'already', 'impressive', '72', 'percent', 'approve', '10', 'percent', 'disapprove', 'rating', 'in', 'more', 'great', 'news', 'for', 'trump', 'in', 'the', 'most', 'recent', 'survey', '60', 'percent', 'of', 'voters', 'said', 'they', 'believe', 'hes', 'the', 'most', 'honest', 'president', 'the', 'united', 'states', 'has', 'ever', 'had', '70', 'percent', 'said', 'they', 'agree', 'with', 'his', 'leadership', 'style', 'and', 'a', 'whopping', '85', 'percent', 'say', 'that', 'hes', 'taken', 'their', 'personal', 'concerns', 'into', 'consideration', 'as', 'hes', 'signed', 'one', 'presidential', 'order', 'after', 'another', 'while', 'very', 'stylishly', 'coiffed']",0
"['white', 'house', 'battles', 'clintons', 'in', 'communist', 'ties', 'white', 'house', 'press', 'secretary', 'sean', 'spicer', 'accused', 'former', 'president', 'bill', 'clinton', 'and', 'former', 'secretary', 'of', 'state', 'hillary', 'clinton', 'of', 'having', 'secret', 'ties', 'to', 'russian', 'intelligence', 'office', 'spicer', 'questions', 'if', 'whether', 'former', 'secretary', 'of', 'state', 'clinton', 'had', 'been', 'leaking', 'confidential', 'emails', 'to', 'the', 'russian', 'government', 'for', 'the', 'past', 'five', 'years', 'congress', 'will', 'hold', 'judiciary', 'meetings', 'friday', 'to', 'further', 'investigate', 'these', 'allegations', 'if', 'found', 'guilty', 'the', 'clintons', 'face', 'federal', 'treason', 'charges', 'and', 'could', 'face', 'the', 'death', 'penalty']",0
"['ivanka', 'trump', 'the', 'real', 'vice', 'president', 'president', 'trumps', 'daughter', 'ivanka', 'has', 'moved', 'to', 'washington', 'following', 'her', 'fathers', 'inauguration', 'she', 'had', 'originally', 'declined', 'a', 'formal', 'role', 'in', 'her', 'fathers', 'cabinet', 'but', 'is', 'now', 'getting', 'an', 'office', 'on', 'the', 'second', 'floor', 'of', 'the', 'west', 'wing', 'trump', 'who', 'has', 'oft', 'in', 'the', 'past', 'made', 'inappropriate', 'comments', 'about', 'his', 'daughter', 'recently', 'commented', 'he', 'would', 'like', 'to', 'keep', 'her', 'close', 'by', 'in', 'case', 'he', 'needs', 'anything', 'questions', 'have', 'arisen', 'in', 'washington', 'as', 'to', 'the', 'type', 'of', 'relationship', 'the', 'two', 'share', 'and', 'whether', 'ivanka', 'is', 'more', 'powerful', 'than', 'vice', 'president', 'pence']",0
"['in', 'age', 'of', 'obama', 'trump', 'is', 'the', 'new', 'tabloid', 'darling', 'obama', 'may', 'be', 'the', 'original', 'tabloid', 'president', 'but', 'while', 'he', 'works', 'long', 'hours', 'in', 'washington', 'making', 'phone', 'calls', 'fro', 'the', 'oval', 'office', 'and', 'wreaking', 'havoc', 'on', 'twitter', 'the', 'gossip', 'pages', 'and', 'fashion', 'blogs', 'are', 'spilling', 'a', 'lot', 'of', 'ink', 'chronicling', 'his', 'successor', 'buoyed', 'by', 'their', 'celebrity', 'the', 'trump', 'family', 'still', 'attracts', 'attention', 'when', 'theyre', 'spotted', 'on', 'the', 'street', 'many', 'believe', 'that', 'former', 'president', 'obama', 'has', 'been', 'using', 'his', 'connections', 'with', 'the', 'press', 'that', 'he', 'had', 'created', 'during', 'his', 'presidency', 'to', 'wreak', 'havoc', 'in', 'the', 'lives', 'of', 'the', 'trump', 'family', 'a', 'whistleblower', 'for', 'the', 'washington', 'post', 'has', 'stated', 'that', 'obama', 'has', 'a', 'lot', 'of', 'pull', 'at', 'the', 'washington', 'post', 'obama', 'gives', 'the', 'word', 'and', 'we', 'fall', 'in', 'line', 'its', 'been', 'that', 'way', 'since', '2008', 'it', 'is', 'unknown', 'how', 'deep', 'former', 'president', 'obamas', 'ties', 'to', 'the', 'press', 'go', 'ivanka', 'trump', 'recently', 'had', 'a', 'run', 'in', 'with', 'a', 'reporter', 'from', 'cnn', 'while', 'out', 'on', 'a', 'family', 'trip', 'to', 'a', 'baskin', 'robbins', 'ice', 'cream', 'parlor', 'located', 'in', 'dc', 'in', 'which', 'police', 'were', 'called', 'to', 'the', 'scene', 'when', 'the', 'reporter', 'was', 'questioned', 'by', 'police', 'he', 'stated', 'that', 'he', 'was', 'just', 'following', 'orders']",0
"['schwarzenegger', 'swings', 'at', 'trump', 'solar', 'plexus', 'former', 'california', 'gov', 'arnold', 'schwarzenegger', 'has', 'repeated', 'his', 'previous', 'claim', 'that', 'he', 'took', 'a', 'swing', 'to', 'punch', 'president', 'donald', 'trump', 'in', 'the', 'solar', 'plexus', 'the', 'president', 'admits', 'that', 'arnold', 'did', 'take', 'a', 'swing', 'to', 'hit', 'him', 'but', 'added', 'that', 'he', 'moved', 'so', 'swiftly', 'and', 'so', 'similarly', 'to', 'a', 'gazelle', 'that', 'he', 'caused', 'arnold', 'to', 'missed', 'the', 'witness', 'reported', 'that', 'the', 'fight', 'started', 'when', 'trump', 'asked', 'for', 'arnolds', 'citizenship', 'proof']",0
